STOP_ID,latitude,STOP_NAME,longitude,TICKETZONE,ROUTEUSSP,geometry,
18591,-37.810726,65-Victoria St/Church St (Richmond),145.000624,1,78,c(324001.450842567, 5813303.44887395)
18592,-37.812592,64-Elizabeth St/Church St (Richmond),145.000165,1,78,c(323965.474883118, 5813095.52574173)
18593,-37.814318,63-Tweedie Pl/Church St (Richmond),144.99988,1,78,c(323944.475515167, 5812903.45970655)
18594,-37.815962,62-Highett St/Church St (Richmond),144.999574,1,78,c(323921.444638472, 5812720.45224995)
18595,-37.818729,61-Bridge Rd/Church St (Richmond),144.999079,1,78,c(323884.447299418, 5812412.48171893)
18596,-37.820302,60-Abinger St/Church St (Richmond),144.99881,1,78,c(323864.515172419, 5812237.42348546)
18597,-37.821838,59-St Ignatius Church/Church St (Richmond),144.998541,1,78,c(323844.496015029, 5812066.47973507)
18598,-37.824058,58-Gipps St/Church St (Richmond),144.998163,1,78,c(323816.503803187, 5811819.41956901)
18599,-37.825782,57-Swan St/Church St (Richmond),144.997821,1,78,c(323790.502486589, 5811627.46497688)
18601,-37.828972,55-Adelaide St/Church St (Cremorne),144.997269,1,78,c(323749.518658869, 5811272.4471419)
18602,-37.830331,54-Cotter St/Church St (Cremorne),144.997187,1,78,c(323745.528941457, 5811121.48969353)
18603,-37.832668,53-Howard St/Church St (Richmond),144.996794,1,78,c(323716.493029811, 5810861.41697498)
18605,-37.836364,51-Malcolm St/Chapel St (South Yarra),144.996342,1,78,c(323685.531457175, 5810450.44044818)
18606,-37.839648,50-Toorak Rd/Chapel St (South Yarra),144.995503,1,78,c(323619.505101823, 5810084.44186513)
18607,-37.841572,49-Palermo St/Chapel St (South Yarra),144.99528,1,78,c(323604.47966411, 5809870.51992669)
18608,-37.843833,48-Cliff St/Chapel St (South Yarra),144.994651,1,78,c(323554.493166228, 5809618.4385227)
18609,-37.846976,47-Commercial Rd/Chapel St (Prahran),144.994032,1,78,c(323507.531553544, 5809268.49425379)
18610,-37.849106,46-Chatham St/Chapel St (Prahran),144.993678,1,78,c(323481.472071493, 5809031.47374405)
18611,-37.851956,45-High St/Chapel St (Prahran),144.993283,1,78,c(323453.489719804, 5808714.46901458)
18612,-37.854102,44-Duke St/Chapel St (Windsor),144.992827,1,78,c(323418.509261202, 5808475.47755715)
18613,-37.85624,43-Windsor Railway Station/Chapel St (Windsor),144.992451,1,78,c(323390.512348791, 5808237.51521988)
18614,-37.857921,42-Dandenong Rd/Chapel St (St Kilda East),144.992155,1,78,c(323368.489607259, 5808050.41845894)
18615,-37.859529,41-St Michaels Grammar School/Chapel St (St Kilda),144.991873,1,78,c(323347.528945168, 5807871.45755375)
18616,-37.861577,40-Alma Rd/Chapel St (St Kilda East),144.99151,1,78,c(323320.46355308, 5807643.50608299)
18617,-37.863392,39-Argyle St/Chapel St (St Kilda East),144.991188,1,78,c(323296.485750449, 5807441.48909815)
18618,-37.86544,38-Inkerman St/Chapel St (St Kilda East),144.990791,1,78,c(323266.447150219, 5807213.48309167)
18619,-37.86825,37-Chapel St/Carlisle St (Balaclava),144.990135,1,"3/3a,16",c(323215.462620707, 5806900.42650847)
18620,-37.86809,36-St Kilda Town Hall/Carlisle St (St Kilda),144.988685,1,"3/3a,16",c(323087.520029638, 5806915.4245221)
18621,-37.868477,37-Carlisle St/Chapel St (St Kilda),144.990231,1,78,c(323224.460868682, 5806875.41146519)
18622,-37.871091,36-Brighton Rd/Chapel St (St Kilda),144.989774,1,78,c(323190.492465935, 5806584.48269304)
18623,-37.867828,35-St Kilda Rd/Carlisle St (St Kilda),144.986566,1,"3/3a,67,16",c(322900.492230392, 5806940.48624052)
18624,-37.867478,34-Greeves St/Carlisle St (St Kilda),144.984006,1,"3/3a,16",c(322674.458375778, 5806974.45290287)
18625,-37.867067,33-Barkly St/Carlisle St (St Kilda),144.981085,1,"3/3a,16",c(322416.511761962, 5807014.50731881)
18632,-37.868806,38-Balaclava Station/Carlisle St (Balaclava),144.994235,1,"3/3a,16",c(323577.459511272, 5806846.48848605)
18633,-37.86907,39-Orange Gr/Carlisle St (Balaclava),144.996513,1,"3/3a,16",c(323778.483950995, 5806821.50230891)
18634,-37.869433,40-Hotham St/Carlisle St (Balaclava),144.999289,1,"3/3a,16",c(324023.539193045, 5806786.45485721)
18635,-37.869706,41-Empress Rd/Balaclava Rd (St Kilda East),145.001577,1,"3/3a,16",c(324225.436527742, 5806760.47745726)
18636,-37.870166,42-Sidwell Ave/Balaclava Rd (Caulfield North),145.005317,1,"3/3a,16",c(324555.522618017, 5806716.47437655)
18637,-37.870553,43-Orrong Rd/Balaclava Rd (Caulfield North),145.008466,1,"3/3a,16",c(324833.433972372, 5806679.4477991)
18638,-37.871069,44-Ontario St/Balaclava Rd (Caulfield North),145.012363,1,"3/3a,16",c(325177.452157533, 5806629.49282952)
18639,-37.871344,45-Lumeah Rd/Balaclava Rd (Caulfield North),145.014732,1,"3/3a,16",c(325386.502414148, 5806603.41994348)
18640,-37.871726,46-Kooyong Rd/Balaclava Rd (Caulfield North),145.017621,1,"3/3a,16",c(325641.530489452, 5806566.4290623)
18641,-37.872145,47-Elmhurst Rd/Balaclava Rd (Caulfield North),145.021099,1,"3/3a,16",c(325948.449267886, 5806526.43474878)
18645,-37.87257,51-Hawthorn Rd/Balaclava Rd (Caulfield North),145.02443,1,"3/3a,16",c(326242.458741922, 5806485.48635953)
18646,-37.873081,52-Caulfield Park Bowling Club/Balaclava Rd (Caulfield North),145.028544,1,3/3a,c(326605.54030126, 5806436.43567499)
18647,-37.873396,53-Caulfield Park/Balaclava Rd (Caulfield North),145.031252,1,3/3a,c(326844.470573739, 5806406.51137774)
18648,-37.873959,54-Kambrook Rd/Balaclava Rd (Caulfield North),145.035819,1,3/3a,c(327247.500599822, 5806352.50064115)
18649,-37.874198,55-Normanby Rd/Balaclava Rd (Caulfield North),145.0377,1,3/3a,c(327413.511720797, 5806329.46715931)
18650,-37.875416,56-Caulfield Racecourse/Normanby Rd (Caulfield North),145.039396,1,3/3a,c(327565.528999422, 5806197.44052078)
18651,-37.8764,57-Caulfield Railway Station/Derby Rd (Caulfield East),145.041677,1,3/3a,c(327768.450354266, 5806092.4676571)
18652,-37.875709,58-Dandenong Rd/Derby Rd (Caulfield North),145.041866,1,3/3a,c(327783.464917957, 5806169.4962281)
18653,-37.87576,59-Dandenong Rd/Waverley Rd (Malvern East),145.044946,1,3/3a,c(328054.508128668, 5806169.51608876)
18654,-37.875893,60-Burke Rd/Waverley Rd (Malvern East),145.048046,1,3/3a,c(328327.48276472, 5806160.46536092)
18655,-37.876247,61-Tennyson St/Waverley Rd (Malvern East),145.050936,1,3/3a,c(328582.508020956, 5806126.50201995)
18656,-37.876697,62-The Avenue/Waverley Rd (Malvern East),145.054687,1,3/3a,c(328913.462640472, 5806083.45396478)
18657,-37.876917,63-Oak Gr/Waverley Rd (Malvern East),145.056546,1,3/3a,c(329077.486214618, 5806062.454184)
18658,-37.837522,27-Park St/Montague St (South Melbourne),144.954176,1,1,c(319977.487354138, 5810241.46463664)
18659,-37.840679,28-Montague St/Bridport St (Albert Park),144.955384,1,1,c(320091.452316022, 5809893.46904002)
18660,-37.841563,29-Bridport St/Victoria Ave (Albert Park),144.953337,1,1,c(319913.468487584, 5809791.42956923)
18661,-37.843942,30-Richardson St/Victoria Ave (Albert Park),144.951283,1,1,c(319738.52815381, 5809523.47858246)
18662,-37.845674,31-Graham St/Victoria Ave (Albert Park),144.949826,1,1,c(319614.544689522, 5809328.46375486)
18663,-37.847124,32-Beaconsfield Pde/Victoria Ave (Albert Park),144.948729,1,1,c(319521.524767891, 5809165.44157907)
18699,-37.83819,124-Walsh St/Toorak Rd (South Yarra),144.984565,1,58,c(322653.459833983, 5810225.50784562)
18700,-37.838417,125-Punt Rd/Toorak Rd (South Yarra),144.986741,1,58,c(322845.484828046, 5810204.44201803)
18702,-37.838788,126-Myrtle St/Toorak Rd (South Yarra),144.989504,1,58,c(323089.524308906, 5810168.51547577)
18703,-37.839131,127-South Yarra Railway Station/Toorak Rd (South Yarra),144.992165,1,58,c(323324.528797819, 5810135.49488877)
18704,-37.839581,128-Chapel St/Toorak Rd (South Yarra),144.995823,1,58,c(323647.509565985, 5810092.47679389)
18705,-37.839927,129-Tivoli Rd/Toorak Rd (South Yarra),144.998666,1,58,c(323898.513740266, 5810059.45382686)
18706,-37.840368,130-Hawksburn Rd/Toorak Rd (South Yarra),145.002336,1,58,c(324222.542260322, 5810017.43514124)
18707,-37.840725,131-Williams Rd/Toorak Rd (Toorak),145.00536,1,58,c(324489.50211262, 5809983.50684225)
18708,-37.841093,132-Toorak Village/Toorak Rd (Toorak),145.008452,1,58,c(324762.472743663, 5809948.47926748)
18709,-37.841387,133-Canterbury Rd/Toorak Rd (Toorak),145.010888,1,58,c(324977.513755242, 5809920.42164325)
18710,-37.810925,43-Deepdene Shopping Centre/Whitehorse Rd (Balwyn),145.064877,1,109,c(329658.467694296, 5813400.47997858)
18711,-37.779417,119-Park St/Lygon St (Carlton North),144.970471,1,"6,1",c(321271.458210888, 5816720.43642447)
18712,-37.778455,120-Brunswick Rd/Lygon St (Brunswick),144.970634,1,"6,1",c(321283.504075311, 5816827.4981141)
18713,-37.775667,121-Weston St/Lygon St (Brunswick East),144.970971,1,"6,1",c(321306.467667236, 5817137.51611593)
18714,-37.772737,122-Glenlyon Rd/Lygon St (Brunswick East),144.971415,1,"6,1",c(321338.509872119, 5817463.48749203)
18715,-37.769781,123-Albert St/Lygon St (Brunswick East),144.97195,1,"6,1",c(321378.515538334, 5817792.52868307)
18716,-37.7682,124-Victoria St/Lygon St (Brunswick East),144.972231,1,"6,1",c(321399.477058229, 5817968.49513784)
18717,-37.766664,125-Blyth St/Lygon St (Brunswick East),144.972512,1,"6,1",c(321420.516111361, 5818139.47732809)
18718,-37.764427,126-Stewart St/Lygon St (Brunswick East),144.972902,1,"6,1",c(321449.510716424, 5818388.456038)
18719,-37.762369,127-Albion St/Lygon St (Brunswick East),144.973265,1,"6,1",c(321476.528125851, 5818617.50841225)
18720,-37.759387,128-Mitchell St/Holmes St (Brunswick East),144.974334,1,"6,1",c(321563.518874513, 5818950.45281059)
18721,-37.75688,129-Moreland Rd/Holmes St (Brunswick),144.974754,1,"6,1",c(321594.506464397, 5819229.43801745)
18722,-37.756206,130-Barrow St/Moreland Rd (Coburg),144.970153,1,6,c(321187.519561746, 5819295.44243133)
18723,-37.75581,131-De Carle St/Moreland Rd (Coburg),144.96652,1,6,c(320866.513722709, 5819332.43282998)
18724,-37.755564,132-Sydney Rd/Moreland Rd (Coburg),144.964279,1,6,c(320668.483670281, 5819355.43230236)
18725,-37.75526,133-Moreland Station/Moreland Rd (Coburg),144.962381,1,6,c(320500.537913768, 5819385.52714067)
18726,-37.753566,130-The Avenue/Nicholson St (Coburg),144.975945,1,1,c(321691.465808772, 5819599.44464585)
10311,-37.862455,45-Glenferrie Rd/Wattletree Rd (Malvern),145.028508,1,5,c(326577.457239133, 5807615.49610385)
10371,-37.862069,44-Duncraig Ave/Wattletree Rd (Armadale),145.025382,1,5,c(326301.522630978, 5807652.50484624)
1083,-37.769699,42-Clyde St/Raleigh Rd (Maribyrnong),144.898841,1,"82,57",c(314938.485421667, 5817659.43496148)
11285,-37.86171,43-Egerton Rd/Wattletree Rd (Armadale),145.022754,1,5,c(326069.481251831, 5807687.44717334)
1185,-37.864226,50-Vincent St/Wattletree Rd (Malvern East),145.043375,1,5,c(327889.480607726, 5807446.50201272)
12599,-37.861346,42-Kooyong Rd/Wattletree Rd (Armadale),145.019899,1,5,c(325817.472891714, 5807722.51892235)
1291,-37.864613,51-Erica Ave/Wattletree Rd (Malvern East),145.046571,1,5,c(328171.543936261, 5807409.44924213)
1292,-37.731619,38-Renown St/Sydney Rd (Coburg),144.964266,1,19,c(320609.529927677, 5822012.4678804)
13401,-37.850564,28-Punt Rd/High St (Prahran),144.984047,1,6,c(322637.52299805, 5808851.42565126)
13995,-37.768891,44-Barb St/Raleigh Rd (Maribyrnong),144.891985,1,"82,57",c(314332.526695559, 5817735.50487046)
14033,-37.85105,29-Perth St/High St (Prahran),144.987727,1,6,c(322962.477134238, 5808804.48303066)
14614,-37.851319,30-Prahran Station/High St (Prahran),144.989731,1,6,c(323139.458746966, 5808778.43182816)
14728,-37.851756,31-Chapel St/High St (Prahran),144.993209,1,6,c(323446.519215384, 5808736.52043155)
15559,-37.768629,45-Randall St/Raleigh Rd (Maribyrnong),144.888938,1,"82,57",c(314063.46500485, 5817758.52164867)
15699,-37.852199,32-Hornby St/High St (Prahran),144.996436,1,6,c(323731.512293058, 5808693.46460861)
1575,-37.865076,52-Burke Rd/Wattletree Rd (Malvern East),145.050071,1,5,c(328480.509542675, 5807364.50655906)
16610,-37.852434,33-The Avenue/High St (Prahran),144.998089,1,6,c(323877.492160006, 5808670.50902104)
16713,-37.741471,34-Bell St/Sydney Rd (Coburg),144.96647,1,19,c(320827.518747598, 5820923.46184489)
16714,-37.743259,33-Coburg Market/Sydney Rd (Coburg),144.966148,1,19,c(320803.439530428, 5820724.44615129)
16715,-37.745065,32-Munro St/Sydney Rd (Coburg),144.965838,1,19,c(320780.484028957, 5820523.4463821)
16716,-37.74874,31-Reynard St/Sydney Rd (Coburg),144.965204,1,19,c(320733.492339273, 5820114.43863971)
16717,-37.752073,30-The Avenue/Sydney Rd (Coburg),144.964636,1,19,c(320691.485819278, 5819743.49660776)
16718,-37.852651,34-Lewisham Rd/High St (Prahran),144.999685,1,6,c(324018.455311769, 5808649.44168031)
16719,-37.75564,28-Moreland Rd/Sydney Rd (Brunswick),144.964016,1,19,c(320645.482197448, 5819346.49877163)
16720,-37.757815,27-Brunswick Tram Depot/Sydney Rd (Brunswick),144.963639,1,19,c(320617.529689112, 5819104.42333551)
16721,-37.760959,26-Albion St/Sydney Rd (Brunswick),144.963087,1,19,c(320576.507814076, 5818754.49332537)
16722,-37.763232,25-Stewart St/Sydney Rd (Brunswick),144.962695,1,19,c(320547.465755038, 5818501.51255926)
16723,-37.765578,24-Brunswick Baptist Church/Sydney Rd (Brunswick),144.962302,1,19,c(320518.507266267, 5818240.44007927)
16724,-37.767141,23-Victoria St/Sydney Rd (Brunswick),144.962032,1,19,c(320498.503099754, 5818066.47959957)
16725,-37.768947,22-Albert St/Sydney Rd (Brunswick),144.961721,1,19,c(320475.472834385, 5817865.47559942)
16726,-37.771643,21-Brunswick Town Hall/Sydney Rd (Brunswick),144.961261,1,19,c(320441.46898106, 5817565.43474434)
16727,-37.774842,20-Barkly Square/115 Sydney Rd (Brunswick),144.960742,1,19,c(320403.517352716, 5817209.45397289)
16728,-37.777591,19-Brunswick Rd/Sydney Rd (Brunswick),144.960269,1,19,c(320368.507412457, 5816903.50510222)
16729,-37.779379,18-Princes Park/Royal Pde (Parkville),144.959936,1,19,c(320343.507782442, 5816704.45525364)
16730,-37.781888,17-Ievers St/Royal Pde (Parkville),144.95964,1,19,c(320323.521639453, 5816425.47134907)
16731,-37.784856,16-Visy Park/Royal Pde (Parkville),144.959274,1,19,c(320298.467023481, 5816095.42897141)
16732,-37.787931,15-Leonard St/Royal Pde (Parkville),144.958894,1,19,c(320272.438555394, 5815753.47498587)
16733,-37.790017,14-Macarthur Rd/Royal Pde (Parkville),144.958644,1,19,c(320255.492330987, 5815521.51763548)
16734,-37.792679,13-Gatehouse St/Royal Pde (Parkville),144.95831,1,19,c(320232.52582027, 5815225.48175387)
16735,-37.795656,12-Morrah St/Royal Pde (Parkville),144.957944,1,19,c(320207.535792761, 5814894.44038685)
17328,-37.779383,18-Princes Park/Royal Pde (Parkville),144.960152,1,19,c(320362.541247977, 5816704.43095114)
16736,-37.798273,11-University of Melbourne/Royal Pde (Parkville),144.957656,1,19,c(320188.522786443, 5814603.48611581)
16738,-37.853011,35-Williams Rd/High St (Prahran),145.002324,1,6,c(324251.487614148, 5808614.46654227)
16739,-37.853556,36-Chatsworth Rd/High St (Prahran),145.006276,1,6,c(324600.505201186, 5808561.42079543)
16740,-37.853866,37-Airlie Ave/High St (Prahran),145.008654,1,6,c(324810.480982067, 5808531.49280247)
16741,-37.85422,38-Orrong Rd/High St (Prahran),145.011452,1,6,c(325057.491308193, 5808497.46284885)
16742,-37.854685,39-Auburn Gr/High St (Armadale),145.014974,1,6,c(325368.45800709, 5808452.45665165)
16743,-37.855119,40-Armadale Station/High St (Armadale),145.018247,1,6,c(325657.460878279, 5808410.41958946)
16744,-37.855419,41-Kooyong Rd/High St (Armadale),145.020581,1,6,c(325863.508529925, 5808381.48079053)
16745,-37.855832,42-Huntingtower Rd/High St (Armadale),145.023673,1,6,c(326136.524372107, 5808341.41609031)
16746,-37.856122,43-Mercer Rd/High St (Armadale),145.025938,1,6,c(326336.494701066, 5808313.45598767)
16747,-37.856536,44-Glenferrie Rd/High St (Malvern),145.029166,1,6,c(326621.448356335, 5808273.51808151)
16748,-37.856942,45-De La Salle College/High St (Malvern),145.032383,1,6,c(326905.461506707, 5808234.43985004)
16749,-37.857383,46-Fraser St/High St (Malvern),145.035611,1,6,c(327190.471769881, 5808191.48631353)
16750,-37.857694,47-Dixon St/High St (Malvern),145.038013,1,6,c(327402.5181945, 5808161.42689571)
16751,-37.858078,48-Tooronga Rd/High St (Glen Iris),145.041049,1,6,c(327670.539898774, 5808124.42431898)
16752,-37.858454,49-Harold Holt Swim Centre/High St (Glen Iris),145.044198,1,6,c(327948.453222293, 5808088.50968937)
16753,-37.858945,50-Belmont Ave/High St (Glen Iris),145.048255,1,6,c(328306.507282807, 5808041.50342093)
16754,-37.85931,51-Burke Rd/High St (Glen Iris),145.051212,1,6,c(328567.507190444, 5808006.43336704)
16755,-37.859614,52-Boyanda Rd/High St (Glen Iris),145.053795,1,6,c(328795.456282523, 5807977.43999579)
16757,-37.859998,53-Malvern Rd/High St (Glen Iris),145.056331,1,6,c(329019.471075534, 5807939.48620046)
16758,-37.859782,52-Boyanda Rd/High St (Glen Iris),145.054189,1,6,c(328830.525361615, 5807959.52766501)
16759,-37.859486,51-Burke Rd/High St (Glen Iris),145.051503,1,6,c(328593.537587073, 5807987.43404455)
16760,-37.85911,50-Belmont Ave/High St (Glen Iris),145.048409,1,6,c(328320.445951591, 5808023.47095911)
16761,-37.85867,49-Harold Holt Swim Centre/High St (Glen Iris),145.044704,1,6,c(327993.486643636, 5808065.47427746)
16762,-37.858272,48-Tooronga Rd/High St (Glen Iris),145.041362,1,6,c(327698.515192679, 5808103.47025897)
16764,-37.85782,47-Dixon St/High St (Malvern),145.038009,1,6,c(327402.4637597, 5808147.43790706)
16765,-37.857558,46-Fraser St/High St (Malvern),145.0358,1,6,c(327207.508635505, 5808172.4217565)
16766,-37.857157,45-De La Salle College/High St (Malvern),145.032889,1,6,c(326950.464994883, 5808211.51921937)
16767,-37.856704,44-Glenferrie Rd/High St (Malvern),145.029503,1,6,c(326651.519613058, 5808255.50917016)
16768,-37.856289,43-Mercer Rd/High St (Armadale),145.026229,1,6,c(326362.478583171, 5808295.47154039)
16769,-37.855996,42-Huntingtower Rd/High St (Armadale),145.023827,1,6,c(326150.465912701, 5808323.50697799)
16770,-37.855585,41-Kooyong Rd/High St (Armadale),145.020804,1,6,c(325883.536749515, 5808363.48137267)
16771,-37.855274,40-Armadale Station/High St (Armadale),145.018402,1,6,c(325671.445969696, 5808393.50130031)
16772,-37.854872,39-Auburn Gr/High St (Armadale),145.015356,1,6,c(325402.505454578, 5808432.41849551)
16773,-37.854386,38-Orrong Rd/High St (Armadale),145.011709,1,6,c(325080.499253096, 5808479.5187661)
16774,-37.853993,37-Airlie Ave/High St (Prahran),145.008685,1,6,c(324813.505620886, 5808517.45934621)
16775,-37.853764,36-Chatsworth Rd/High St (Prahran),145.006873,1,6,c(324653.51442625, 5808539.46262297)
16776,-37.853169,35-Williams Rd/High St (Prahran),145.002615,1,6,c(324277.487786245, 5808597.47788219)
16777,-37.852829,34-Lewisham Rd/High St (Prahran),145.000113,1,6,c(324056.540061391, 5808630.49455019)
16778,-37.852623,33-The Avenue/High St (Prahran),144.998607,1,6,c(323923.522226845, 5808650.51392885)
1696,-37.864782,51-Nott St/Wattletree Rd (Malvern East),145.046998,1,5,c(328209.496657191, 5807391.48007207)
17306,-37.72758,40-North Coburg Terminus/Sydney Rd (Coburg North),144.96365,1,19,c(320545.493767785, 5822459.47576172)
17307,-37.729891,39-Mercy College/Sydney Rd (Coburg North),144.963859,1,19,c(320569.475180811, 5822203.43439239)
17308,-37.732112,38-Carr St/Sydney Rd (Coburg North),144.964627,1,19,c(320642.510113732, 5821958.4514748)
17309,-37.733856,37-Gaffney St/Sydney Rd (Coburg North),144.965407,1,19,c(320715.469196886, 5821766.42163605)
17310,-37.735534,36-Rogers St/Sydney Rd (Coburg),144.966076,1,19,c(320778.462816524, 5821581.50850306)
17311,-37.737505,35-St Pauls Catholic Church/Sydney Rd (Coburg),144.96693,1,19,c(320858.49855871, 5821364.43280755)
17312,-37.741159,34-Bell St/Sydney Rd (Coburg),144.96666,1,19,c(320843.515936377, 5820958.45023019)
17313,-37.743136,33-Coburg Market/Sydney Rd (Coburg),144.966356,1,19,c(320821.478331601, 5820738.48673182)
17314,-37.744888,32-Harding St/Sydney Rd (Coburg),144.966058,1,19,c(320799.438643705, 5820543.51188494)
17315,-37.748474,31-Edward St/Sydney Rd (Coburg),144.96545,1,19,c(320754.546774093, 5820144.42166743)
